,날짜,종가,전일비,시가,고가,저가,거래량
5618,2001.07.30,185500,0,188000,189000,184500,401109
5619,2001.07.27,185500,4000,186500,189500,184500,576045
5620,2001.07.26,181500,3000,179500,182500,179500,437342
5621,2001.07.25,178500,5000,173000,179500,172000,418182
5622,2001.07.24,173500,500,170000,175500,170000,429673
5623,2001.07.23,173000,-3000,175000,175000,171500,425554
5624,2001.07.20,176000,-1000,176000,180000,173500,592597
5625,2001.07.19,177000,9500,166500,177000,165500,746507
5626,2001.07.18,167500,500,168000,171000,166500,668626
5627,2001.07.16,167000,-3000,168500,169500,163000,558267
5628,2001.07.13,170000,-6000,182000,182000,168000,931217
5629,2001.07.12,176000,7000,174000,178000,173000,1327393
5630,2001.07.11,169000,-1000,164000,170500,164000,759411
5631,2001.07.10,170000,-1000,172000,174500,169500,653353
5632,2001.07.09,171000,-12500,175000,177000,169500,1632709
5633,2001.07.06,183500,-9500,187000,188500,182500,760498
5634,2001.07.05,193000,-4000,197000,197500,193000,311035
5635,2001.07.04,197000,2500,192000,197000,192000,274111
5636,2001.07.03,194500,1500,195000,195500,193500,406148
5637,2001.07.02,193000,1000,192000,194000,190500,465694
5638,2001.06.29,192000,4500,192000,192500,190000,613537
5639,2001.06.28,187500,1500,185000,189500,184500,540822
5640,2001.06.27,186000,-3000,189500,190000,185000,819708
5641,2001.06.26,189000,-4500,193500,195000,189000,670094
5642,2001.06.25,193500,0,192000,196500,190000,518554
5643,2001.06.22,193500,-4500,197000,197000,191000,893742
5644,2001.06.21,198000,-2000,200000,202000,196000,816100
5645,2001.06.20,200000,-5500,203000,203500,199500,770358
5646,2001.06.19,205500,500,205000,208500,204000,625581
5647,2001.06.18,205000,-4500,209000,209000,204000,681948
5648,2001.06.15,209500,-2000,209500,210000,206000,817467
5649,2001.06.14,211500,-2500,213500,215500,210000,556866
5650,2001.06.13,214000,3000,215000,215500,210000,472921
5651,2001.06.12,211000,-3000,211000,215000,210500,483939
5652,2001.06.11,214000,-9500,216500,219000,214000,493626
5653,2001.06.08,223500,9500,221000,225500,220000,854889
5654,2001.06.07,214000,11000,204000,215500,204000,799372
5655,2001.06.05,203000,-9000,207000,212000,202000,1030410
5656,2001.06.04,212000,0,213000,215500,211500,399194
5657,2001.06.01,212000,0,215000,215000,210500,586304
5658,2001.05.31,212000,-11500,216000,217000,209500,1271938
5659,2001.05.30,223500,-8500,225000,226500,222500,636313
5660,2001.05.29,232000,9500,221500,232000,221500,485640
5661,2001.05.28,222500,500,221000,224000,219000,369666
5662,2001.05.25,222000,-4500,227500,232500,221500,673974
5663,2001.05.24,226500,-8500,228000,230000,225500,605529
5664,2001.05.23,235000,4000,230000,238000,229000,437809
5665,2001.05.22,231000,2000,236000,239000,231000,976665
5666,2001.05.21,229000,8500,225000,231000,221500,563256
5667,2001.05.18,220500,-1000,219000,221000,217000,378388
5668,2001.05.17,221500,11000,220000,221500,217000,482133
5669,2001.05.16,210500,-6500,215000,218500,210000,517916
5670,2001.05.15,217000,-4500,220500,222500,214500,528436
5671,2001.05.14,221500,1000,221000,223000,220000,286202
5672,2001.05.11,220500,-4500,223000,223500,220000,554183
5673,2001.05.10,225000,0,225000,228000,222000,492487
5674,2001.05.09,225000,-4500,228000,229000,224500,413921
5675,2001.05.08,229500,-500,229500,231000,226000,336524
5676,2001.05.07,230000,7000,225000,231500,224000,358957
5677,2001.05.04,223000,-7000,220500,225500,220500,656127
5678,2001.05.03,230000,1000,231000,231000,224500,517991
5679,2001.05.02,229000,0,235000,235000,227000,730267
5680,2001.04.30,229000,12000,223000,231000,220500,764571
5681,2001.04.27,217000,-6500,220500,222500,215500,433980
5682,2001.04.26,223500,-2500,230000,230000,222500,784235
5683,2001.04.25,226000,6000,217000,226000,216000,526949
5684,2001.04.24,220000,-7000,220500,221000,216500,623792
5685,2001.04.23,227000,2500,224500,230500,223500,635721
5686,2001.04.20,224500,-10500,236000,239000,224500,898176
5687,2001.04.19,235000,21000,231000,246000,229000,2626128
5688,2001.04.18,214000,15500,205500,214000,203500,955879
5689,2001.04.17,198500,1500,196000,201000,192500,336359
5690,2001.04.16,197000,-6000,203000,204000,197000,204097
5691,2001.04.13,203000,2500,205000,207500,201500,776811
5692,2001.04.12,200500,14500,197000,204500,195000,1473266
5693,2001.04.11,186000,4000,189000,190000,186000,890351
5694,2001.04.10,182000,-3500,185500,187000,180500,783590
5695,2001.04.09,185500,-6500,189500,190500,185500,516809
5696,2001.04.06,192000,9000,198000,198000,189000,1705837
5697,2001.04.04,183000,-7000,185000,187000,181500,1245631
5698,2001.04.03,190000,-9500,190500,193500,189500,921494
5699,2001.04.02,199500,-8500,202000,205000,198000,782843
5700,2001.03.30,208000,3500,205500,208500,202000,602077
5701,2001.03.29,204500,-3000,204500,209000,202000,598422
5702,2001.03.28,207500,0,213000,213000,207500,521567
5703,2001.03.27,207500,-9500,215000,215500,206000,626950
5704,2001.03.26,217000,2000,220000,221500,217000,857488
5705,2001.03.23,215000,16000,204500,218500,204000,1835148
5706,2001.03.22,199000,5500,199000,199500,196000,749337
5707,2001.03.21,193500,2500,186000,195000,185000,811004
5708,2001.03.20,191000,1000,195000,196000,191000,429195
5709,2001.03.19,190000,-4500,190500,194000,188500,497387
5710,2001.03.16,194500,-1500,194000,196000,191500,466356
5711,2001.03.15,196000,1000,189500,196500,188000,587410
5712,2001.03.14,195000,13000,189500,195500,189000,785725
5713,2001.03.13,182000,-1500,178500,182500,177000,676313
5714,2001.03.12,183500,-8500,185000,188000,182500,772211
5715,2001.03.09,192000,-8500,197000,197000,191000,614474
5716,2001.03.08,200500,500,197500,200500,195500,627296
5717,2001.03.07,200000,10000,198000,200500,195000,1052875
5718,2001.03.06,190000,4000,191000,192500,188000,510082
5719,2001.03.05,186000,5500,176500,186000,176500,492456
5720,2001.03.02,180500,-6500,185000,185000,179000,890062
5721,2001.02.28,187000,-2500,185000,189000,185000,574345
5722,2001.02.27,189500,-2500,192000,197000,189500,773982
5723,2001.02.26,192000,0,192500,193000,189000,713378
5724,2001.02.23,192000,-8500,196000,198500,191500,1537164
5725,2001.02.22,200500,-7500,204000,205000,197000,872169
5726,2001.02.21,208000,-4000,208000,210000,207000,390024
5727,2001.02.20,212000,2500,209500,214000,209000,363573
5728,2001.02.19,209500,-3000,209000,210500,205000,457630
5729,2001.02.16,212500,6000,207500,215500,206500,927555
5730,2001.02.15,206500,7500,210000,210500,205000,698680
5731,2001.02.14,199000,0,196000,202000,195000,394201
5732,2001.02.13,199000,500,202000,205000,198500,445953
5733,2001.02.12,198500,-5000,192000,202500,192000,722293
5734,2001.02.09,203500,500,202000,205000,199000,504637
5735,2001.02.08,203000,8000,196000,203000,194500,693756
5736,2001.02.07,195000,-5500,198000,199500,195000,462650
5737,2001.02.06,200500,-1000,199000,201000,195500,630966
5738,2001.02.05,201500,-13000,208500,210000,199500,942754
5739,2001.02.02,214500,1000,214500,219500,211000,546604
5740,2001.02.01,213500,-6500,213500,221000,209500,794640
5741,2001.01.31,220000,14500,204500,220000,204500,1060930
5742,2001.01.30,205500,4500,205000,208500,203500,787000
5743,2001.01.29,201000,2000,200000,205000,198000,944935
5744,2001.01.26,199000,-28500,222500,224000,198500,1820526
5745,2001.01.22,227500,-2500,230000,230000,223500,845034
5746,2001.01.19,230000,10000,235000,235000,226000,1084940
5747,2001.01.18,220000,9000,212000,226500,212000,1153718
5748,2001.01.17,211000,4000,203000,212000,203000,1051459
5749,2001.01.16,207000,11000,198000,210000,192500,1041389
5750,2001.01.15,196000,4000,193000,201000,192000,1029275
5751,2001.01.12,192000,10000,190000,194500,188500,1058060
5752,2001.01.11,182000,-3500,189500,189500,182000,628239
5753,2001.01.10,185500,-6500,189000,190500,185000,824777
5754,2001.01.09,192000,-2000,191500,193000,185500,925608
5755,2001.01.08,194000,-1000,191000,195500,189000,845911
5756,2001.01.05,195000,6000,188000,196000,185000,1562744
5757,2001.01.04,189000,20500,189500,193500,183000,2398248
5758,2001.01.03,168500,1000,161500,171000,161000,757143
5759,2001.01.02,167500,9500,158000,169000,157000,789127
5760,2000.12.26,158000,1000,161500,162000,158000,1208632
5761,2000.12.22,157000,-5000,162000,165000,156500,1275258
5762,2000.12.21,162000,-5000,156000,165000,153500,1532573
5763,2000.12.20,167000,-9500,171000,172500,166000,1073576
5764,2000.12.19,176500,-1500,178000,178500,175500,508982
5765,2000.12.18,178000,3500,175000,179500,174500,687058
5766,2000.12.15,174500,-6500,181000,182000,174000,1059217
5767,2000.12.14,181000,-8000,181000,184000,178000,1339386
5768,2000.12.13,189000,14000,175000,189000,175000,1682889
5769,2000.12.12,175000,-4000,179000,182500,175000,1474958
5770,2000.12.11,179000,10500,174000,181500,174000,1411583
5771,2000.12.08,168500,5500,163000,169500,163000,951501
5772,2000.12.07,163000,2500,160500,163000,158000,860422
5773,2000.12.06,160500,-1500,170500,171500,160500,1917834
5774,2000.12.05,162000,7000,158000,162500,156000,1168095
5775,2000.12.04,155000,-4000,161000,162500,154000,1037540
5776,2000.12.01,159000,-3000,154000,161000,152000,1928557
5777,2000.11.30,162000,1000,161000,164500,157500,1266322
5778,2000.11.29,161000,-15000,165000,167500,160000,1086068
5779,2000.11.28,176000,-13000,182500,182500,175000,1195439
5780,2000.11.27,189000,19000,180000,190000,178500,2004446
5781,2000.11.24,170000,9500,165500,170000,163500,910673
5782,2000.11.23,160500,3500,157000,163000,157000,892960
5783,2000.11.22,157000,-1000,155000,161000,154000,754289
5784,2000.11.21,158000,3000,154000,158500,148500,1032456
5785,2000.11.20,155000,-6000,158000,160500,155000,535981
5786,2000.11.17,161000,-3000,159000,161500,157500,724553
5787,2000.11.16,164000,-5500,170000,171000,162500,748446
5788,2000.11.15,169500,5000,172500,173000,166000,1114464
5789,2000.11.14,164500,7000,160500,166000,160500,635154
5790,2000.11.13,157500,-11500,161000,163000,155000,1021457
5791,2000.11.10,169000,-1000,168000,172000,166000,702840
5792,2000.11.09,170000,-500,165000,171500,163000,1046171
5793,2000.11.08,170500,-1500,170000,173000,164000,1164384
5794,2000.11.07,172000,-3500,173000,177500,169000,1074804
5795,2000.11.06,175500,3500,173000,183500,169000,1437330
5796,2000.11.03,172000,6000,171000,173500,168500,1608435
5797,2000.11.02,166000,3000,160000,171500,158500,2463636
5798,2000.11.01,163000,20500,150000,163500,148000,1883300
5799,2000.10.31,142500,5000,137500,142500,131500,1263847
5800,2000.10.30,137500,-4500,140000,144000,136000,736657
5801,2000.10.27,142000,-2500,148000,151000,142000,1463360
5802,2000.10.26,144500,-16000,146500,151500,137000,2665890
5803,2000.10.25,160500,-6500,160000,163000,156500,1374694
5804,2000.10.24,167000,7000,159000,171000,155000,1942318
5805,2000.10.23,160000,-6500,174500,176000,158000,2799260
5806,2000.10.20,166500,21500,162000,166500,159500,2376542
5807,2000.10.19,145000,8500,136500,152500,134500,2754409
5808,2000.10.18,136500,-500,127000,138000,121000,3284311
5809,2000.10.17,137000,-21000,149000,154000,136500,1306045
5810,2000.10.16,158000,6500,165000,169000,156500,2326392
5811,2000.10.13,151500,-5500,150000,154500,141500,2305962
5812,2000.10.12,157000,-4000,157000,164000,157000,1590749
5813,2000.10.11,161000,-22000,172500,173000,160500,2072111
5814,2000.10.10,183000,-1500,185000,190500,179500,1242900
5815,2000.10.09,184500,-10500,191000,192000,184000,1263995
5816,2000.10.06,195000,-2000,190000,195000,188000,1098710
5817,2000.10.05,197000,2500,201000,204000,197000,1254995
5818,2000.10.04,194500,4000,185000,197500,179500,1652739
5819,2000.10.02,190500,-11500,192000,194000,188000,822417
5820,2000.09.29,202000,-1000,206000,206000,197000,1150741
5821,2000.09.28,203000,1500,205000,209500,201500,1049400
5822,2000.09.27,201500,1500,200000,205000,198000,1395909
5823,2000.09.26,200000,-4500,195000,202000,195000,1168610
5824,2000.09.25,204500,14500,194000,205500,192000,1319773
5825,2000.09.22,190000,-30000,192000,202500,189000,2065320
5826,2000.09.21,220000,-10000,229500,233000,216000,1308910
5827,2000.09.20,230000,22000,230000,233000,223000,2068299
5828,2000.09.19,208000,9500,199500,218500,195000,2010503
5829,2000.09.18,198500,-19000,200500,206000,185000,2926173
5830,2000.09.15,217500,-18000,225000,231000,215000,1653972
5831,2000.09.14,235500,-8500,230000,235500,222000,2122625
5832,2000.09.08,244000,4500,245000,246500,239500,1143428
5833,2000.09.07,239500,-18000,247000,249000,238000,1678143
5834,2000.09.06,257500,0,260000,264000,254500,1062450
5835,2000.09.05,257500,-9500,263000,267000,251500,1595388
5836,2000.09.04,267000,-10000,272000,277500,265500,572580
5837,2000.09.01,277000,3500,277000,280000,271000,999150
5838,2000.08.31,273500,-28000,295000,295000,269000,2282425
5839,2000.08.30,301500,-9500,307000,309500,301000,474778
5840,2000.08.29,311000,-5500,316000,319000,308000,335311
5841,2000.08.28,316500,-3500,317000,319000,313000,352697
5842,2000.08.25,320000,9000,309000,320000,305500,439289
5843,2000.08.24,311000,1500,313000,315000,305000,634031
5844,2000.08.23,309500,-13500,322500,322500,308000,558191
5845,2000.08.22,323000,9500,313000,323500,312000,554252
5846,2000.08.21,313500,3500,310000,317000,309500,419000
5847,2000.08.18,310000,-12000,325000,326000,310000,427433
5848,2000.08.17,322000,1000,324000,328000,317000,726926
5849,2000.08.16,321000,20000,325000,326500,316500,1038360
5850,2000.08.14,301000,3000,303000,308000,300000,474664
5851,2000.08.11,298000,-10000,300000,303500,294000,676890
5852,2000.08.10,308000,8000,300000,308000,293000,816612
5853,2000.08.09,300000,21000,284000,302000,284000,791495
5854,2000.08.08,279000,0,283000,287500,278500,669550
5855,2000.08.07,279000,-17000,287000,288500,279000,575355
5856,2000.08.04,296000,-5500,296500,300500,292500,472137
5857,2000.08.03,301500,-2000,309000,309000,298500,556342
5858,2000.08.02,303500,-7500,305000,308500,296500,743825
5859,2000.08.01,311000,16000,298000,313500,293500,1062466
5860,2000.07.31,295000,8500,286500,295500,277500,932312
5861,2000.07.28,286500,-25000,290000,295500,285500,1660739
5862,2000.07.27,311500,-16000,311000,318000,305000,870865
5863,2000.07.26,327500,13500,320000,329000,318000,1094925
5864,2000.07.25,314000,-5000,315500,320000,306000,1134767
5865,2000.07.24,319000,-27000,332000,337000,318000,980364
5866,2000.07.21,346000,1000,348000,352500,338000,967901
5867,2000.07.20,345000,-15000,353000,355500,342000,806380
5868,2000.07.19,360000,-13000,368000,369500,357000,801065
5869,2000.07.18,373000,-4500,377500,381000,372000,392106
5870,2000.07.14,377500,-10500,389000,392000,377000,608514
5871,2000.07.13,388000,6000,385000,394000,378500,976116
5872,2000.07.12,382000,14000,376000,383000,373000,802868
5873,2000.07.07,368000,3000,367000,373000,361500,811625
5874,2000.07.06,365000,-6500,362000,367500,359000,1206852
5875,2000.07.05,371500,4000,369500,376000,367500,497988
5876,2000.07.04,367500,-7500,380000,381000,367500,656229
5877,2000.07.03,375000,6000,372000,377500,371000,519515
5878,2000.06.30,369000,-5500,372000,377000,364500,705080
5879,2000.06.29,374500,-1500,380000,387000,369000,1222497
5880,2000.06.28,376000,10500,361000,377000,361000,945903
5881,2000.06.27,365500,5000,366000,372000,359500,910783
5882,2000.06.26,360500,10500,355000,368000,349500,799690
5883,2000.06.23,350000,-2000,349000,350500,343000,584323
5884,2000.06.22,352000,-2000,362000,363500,348000,672733
5885,2000.06.21,354000,-3000,365000,369000,353500,751795
5886,2000.06.20,357000,22000,347000,359000,341500,1195878
5887,2000.06.19,335000,-2000,330000,347500,327500,1071256
5888,2000.06.16,337000,-13000,345000,348000,335500,1329127
5889,2000.06.15,350000,-32000,378000,378000,350000,1224547
5890,2000.06.14,382000,29000,361500,382000,354500,1260474
5891,2000.06.13,353000,-6500,353000,355000,343500,849970
5892,2000.06.12,359500,8500,360000,364000,351500,990305
5893,2000.06.09,351000,24500,330000,352000,326500,1277296
5894,2000.06.08,326500,-13500,333000,348000,326500,1171017
5895,2000.06.07,340000,3000,330000,349000,325500,1067336
5896,2000.06.05,337000,6000,346000,349000,334000,960247
5897,2000.06.02,331000,16000,334500,345000,325500,1687778
5898,2000.06.01,315000,7000,310000,320500,306000,1004689
5899,2000.05.31,308000,18000,300000,314500,298000,1678705
5900,2000.05.30,290000,17000,280000,290000,276000,1299038
5901,2000.05.29,273000,-7000,263000,284000,262000,1342608
5902,2000.05.26,280000,-20000,295000,299500,280000,1342077
5903,2000.05.25,300000,-10000,316500,319000,296500,1719303
5904,2000.05.24,310000,-9000,308000,318500,296000,1443050
5905,2000.05.23,319000,-14500,325000,335000,317500,825886
5906,2000.05.22,333500,-11500,336000,341500,331000,727774
5907,2000.05.19,345000,5000,337000,345000,330000,829049
5908,2000.05.18,340000,18000,337000,350000,334000,731638
5909,2000.05.15,322000,14000,314500,326500,311000,942417
5910,2000.05.12,308000,-9500,321000,322000,308000,943445
5911,2000.05.10,317500,-1000,316000,319500,313500,552476
5912,2000.05.09,318500,-9500,325000,327000,317000,1010990
5913,2000.05.08,328000,19000,320000,335000,315000,1053944
5914,2000.05.04,309000,0,311000,318000,307000,522021
5915,2000.05.03,309000,-5000,312000,313000,304500,531786
5916,2000.05.02,314000,14000,310000,326500,306000,1446713
5917,2000.05.01,300000,0,275000,305000,273000,1510624
5918,2000.04.28,300000,30000,275000,305000,273000,1510527
5919,2000.04.27,270000,-10000,276000,285000,270000,1082253
5920,2000.04.26,280000,-2000,291000,293000,280000,785860
